timestamp,username,result,user_type,session_id,attempt_number,time_since_last
2025-06-16T20:04:32.259725,brute_force_user_16,failure,brute_force,893acb4a-9c5c-43f5-a11a-6e7926ccb6c7,16,0.0
2025-06-16T20:04:32.259725,brute_force_user_16,failure,brute_force,893acb4a-9c5c-43f5-a11a-6e7926ccb6c7,17,0.0
2025-06-16T20:04:32.259725,brute_force_user_16,failure,brute_force,893acb4a-9c5c-43f5-a11a-6e7926ccb6c7,18,0.0
2025-06-16T20:04:33.259725,brute_force_user_16,failure,brute_force,893acb4a-9c5c-43f5-a11a-6e7926ccb6c7,19,1.0
2025-06-16T20:04:33.259725,brute_force_user_16,failure,brute_force,893acb4a-9c5c-43f5-a11a-6e7926ccb6c7,20,0.0
2025-06-16T20:04:34.259725,brute_force_user_16,failure,brute_force,893acb4a-9c5c-43f5-a11a-6e7926ccb6c7,21,1.0
2025-06-16T20:04:35.259725,brute_force_user_16,failure,brute_force,893acb4a-9c5c-43f5-a11a-6e7926ccb6c7,22,1.0
2025-06-16T20:04:36.259725,brute_force_user_16,failure,brute_force,893acb4a-9c5c-43f5-a11a-6e7926ccb6c7,23,1.0
2025-06-16T20:04:37.259725,brute_force_user_16,failure,brute_force,893acb4a-9c5c-43f5-a11a-6e7926ccb6c7,24,1.0
2025-06-16T20:04:37.259725,brute_force_user_16,failure,brute_force,893acb4a-9c5c-43f5-a11a-6e7926ccb6c7,25,0.0
2025-06-16T20:04:37.259725,brute_force_user_16,failure,brute_force,893acb4a-9c5c-43f5-a11a-6e7926ccb6c7,26,0.0
2025-06-16T20:04:37.259725,brute_force_user_16,failure,brute_force,893acb4a-9c5c-43f5-a11a-6e7926ccb6c7,27,0.0
2025-06-16T20:04:38.259725,brute_force_user_16,failure,brute_force,893acb4a-9c5c-43f5-a11a-6e7926ccb6c7,28,1.0
2025-06-16T20:04:38.259725,brute_force_user_16,failure,brute_force,893acb4a-9c5c-43f5-a11a-6e7926ccb6c7,29,0.0
2025-06-16T20:04:27.259909,brute_force_user_17,failure,brute_force,5be62b35-ff35-48a1-8ab2-943b40f3580d,1,1.0
2025-06-16T20:04:27.259909,brute_force_user_17,failure,brute_force,5be62b35-ff35-48a1-8ab2-943b40f3580d,2,0.0
2025-06-16T20:04:27.259909,brute_force_user_17,failure,brute_force,5be62b35-ff35-48a1-8ab2-943b40f3580d,3,0.0
2025-06-16T20:04:28.259909,brute_force_user_17,failure,brute_force,5be62b35-ff35-48a1-8ab2-943b40f3580d,4,1.0
2025-06-16T20:04:29.259909,brute_force_user_17,failure,brute_force,5be62b35-ff35-48a1-8ab2-943b40f3580d,5,1.0
2025-06-16T20:04:30.259909,brute_force_user_17,failure,brute_force,5be62b35-ff35-48a1-8ab2-943b40f3580d,6,1.0
2025-06-16T20:04:31.259909,brute_force_user_17,failure,brute_force,5be62b35-ff35-48a1-8ab2-943b40f3580d,7,1.0
2025-06-16T20:04:31.259909,brute_force_user_17,failure,brute_force,5be62b35-ff35-48a1-8ab2-943b40f3580d,8,0.0
2025-06-16T20:04:31.259909,brute_force_user_17,failure,brute_force,5be62b35-ff35-48a1-8ab2-943b40f3580d,9,0.0
2025-06-16T20:04:32.259909,brute_force_user_17,failure,brute_force,5be62b35-ff35-48a1-8ab2-943b40f3580d,10,1.0
2025-06-16T20:04:32.259909,brute_force_user_17,failure,brute_force,5be62b35-ff35-48a1-8ab2-943b40f3580d,11,0.0
2025-06-16T20:04:33.259909,brute_force_user_17,failure,brute_force,5be62b35-ff35-48a1-8ab2-943b40f3580d,12,1.0
2025-06-16T20:04:33.259909,brute_force_user_17,failure,brute_force,5be62b35-ff35-48a1-8ab2-943b40f3580d,13,0.0
2025-06-16T20:04:34.259909,brute_force_user_17,failure,brute_force,5be62b35-ff35-48a1-8ab2-943b40f3580d,14,1.0
2025-06-16T20:04:35.259909,brute_force_user_17,failure,brute_force,5be62b35-ff35-48a1-8ab2-943b40f3580d,15,1.0
2025-06-16T20:04:36.259909,brute_force_user_17,failure,brute_force,5be62b35-ff35-48a1-8ab2-943b40f3580d,16,1.0
2025-06-16T20:04:36.259909,brute_force_user_17,failure,brute_force,5be62b35-ff35-48a1-8ab2-943b40f3580d,17,0.0
2025-06-16T20:04:36.259909,brute_force_user_17,failure,brute_force,5be62b35-ff35-48a1-8ab2-943b40f3580d,18,0.0
2025-06-16T20:04:37.259909,brute_force_user_17,failure,brute_force,5be62b35-ff35-48a1-8ab2-943b40f3580d,19,1.0
2025-06-16T20:04:38.259909,brute_force_user_17,failure,brute_force,5be62b35-ff35-48a1-8ab2-943b40f3580d,20,1.0
2025-06-16T20:04:39.259909,brute_force_user_17,failure,brute_force,5be62b35-ff35-48a1-8ab2-943b40f3580d,21,1.0
2025-06-16T20:04:39.259909,brute_force_user_17,failure,brute_force,5be62b35-ff35-48a1-8ab2-943b40f3580d,22,0.0
2025-06-16T20:04:40.259909,brute_force_user_17,failure,brute_force,5be62b35-ff35-48a1-8ab2-943b40f3580d,23,1.0
2025-06-16T20:04:27.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,1,1.0
2025-06-16T20:04:28.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,2,1.0
2025-06-16T20:04:29.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,3,1.0
2025-06-16T20:04:29.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,4,0.0
2025-06-16T20:04:29.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,5,0.0
2025-06-16T20:04:29.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,6,0.0
2025-06-16T20:04:30.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,7,1.0
2025-06-16T20:04:31.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,8,1.0
2025-06-16T20:04:32.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,9,1.0
2025-06-16T20:04:32.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,10,0.0
2025-06-16T20:04:33.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,11,1.0
2025-06-16T20:04:34.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,12,1.0
2025-06-16T20:04:35.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,13,1.0
2025-06-16T20:04:36.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,14,1.0
2025-06-16T20:04:36.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,15,0.0
2025-06-16T20:04:37.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,16,1.0
2025-06-16T20:04:38.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,17,1.0
2025-06-16T20:04:38.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,18,0.0
2025-06-16T20:04:39.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,19,1.0
2025-06-16T20:04:40.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,20,1.0
2025-06-16T20:04:41.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,21,1.0
2025-06-16T20:04:42.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,22,1.0
2025-06-16T20:04:43.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,23,1.0
2025-06-16T20:04:44.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,24,1.0
2025-06-16T20:04:44.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,25,0.0
2025-06-16T20:04:44.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,26,0.0
2025-06-16T20:04:45.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,27,1.0
2025-06-16T20:04:45.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,28,0.0
2025-06-16T20:04:46.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,29,1.0
2025-06-16T20:04:46.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,30,0.0
2025-06-16T20:04:46.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,31,0.0
2025-06-16T20:04:46.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,32,0.0
2025-06-16T20:04:47.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,33,1.0
2025-06-16T20:04:47.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,34,0.0
2025-06-16T20:04:48.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,35,1.0
2025-06-16T20:04:48.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,36,0.0
2025-06-16T20:04:49.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,37,1.0
2025-06-16T20:04:49.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,38,0.0
2025-06-16T20:04:50.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,39,1.0
2025-06-16T20:04:50.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,40,0.0
2025-06-16T20:04:50.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,41,0.0
2025-06-16T20:04:50.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,42,0.0
2025-06-16T20:04:50.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,43,0.0
2025-06-16T20:04:50.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,44,0.0
2025-06-16T20:04:50.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,45,0.0
2025-06-16T20:04:50.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,46,0.0
2025-06-16T20:04:51.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,47,1.0
2025-06-16T20:04:51.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,48,0.0
2025-06-16T20:04:51.260034,brute_force_user_18,failure,brute_force,d8792503-31b3-4437-9b68-161260d030c2,49,0.0
2025-06-16T20:04:27.260640,brute_force_user_19,failure,brute_force,ef883fda-d058-412a-aab1-4c91041fe044,1,1.0
2025-06-16T20:04:27.260640,brute_force_user_19,failure,brute_force,ef883fda-d058-412a-aab1-4c91041fe044,2,0.0
2025-06-16T20:04:28.260640,brute_force_user_19,failure,brute_force,ef883fda-d058-412a-aab1-4c91041fe044,3,1.0
2025-06-16T20:04:29.260640,brute_force_user_19,failure,brute_force,ef883fda-d058-412a-aab1-4c91041fe044,4,1.0
2025-06-16T20:04:29.260640,brute_force_user_19,failure,brute_force,ef883fda-d058-412a-aab1-4c91041fe044,5,0.0
2025-06-16T20:04:29.260640,brute_force_user_19,failure,brute_force,ef883fda-d058-412a-aab1-4c91041fe044,6,0.0
2025-06-16T20:04:29.260640,brute_force_user_19,failure,brute_force,ef883fda-d058-412a-aab1-4c91041fe044,7,0.0
2025-06-16T20:04:30.260640,brute_force_user_19,failure,brute_force,ef883fda-d058-412a-aab1-4c91041fe044,8,1.0
2025-06-16T20:04:31.260640,brute_force_user_19,failure,brute_force,ef883fda-d058-412a-aab1-4c91041fe044,9,1.0
2025-06-16T20:04:31.260640,brute_force_user_19,failure,brute_force,ef883fda-d058-412a-aab1-4c91041fe044,10,0.0
2025-06-16T20:04:31.260640,brute_force_user_19,failure,brute_force,ef883fda-d058-412a-aab1-4c91041fe044,11,0.0
2025-06-16T20:04:27.260810,brute_force_user_20,failure,brute_force,4a946040-d32c-4341-8e23-b878c0dac31c,1,1.0
2025-06-16T20:04:28.260810,brute_force_user_20,failure,brute_force,4a946040-d32c-4341-8e23-b878c0dac31c,2,1.0
2025-06-16T20:04:29.260810,brute_force_user_20,failure,brute_force,4a946040-d32c-4341-8e23-b878c0dac31c,3,1.0
2025-06-16T20:04:29.260810,brute_force_user_20,failure,brute_force,4a946040-d32c-4341-8e23-b878c0dac31c,4,0.0
2025-06-16T20:04:29.260810,brute_force_user_20,failure,brute_force,4a946040-d32c-4341-8e23-b878c0dac31c,5,0.0
2025-06-16T20:04:29.260810,brute_force_user_20,failure,brute_force,4a946040-d32c-4341-8e23-b878c0dac31c,6,0.0
2025-06-16T20:04:30.260810,brute_force_user_20,failure,brute_force,4a946040-d32c-4341-8e23-b878c0dac31c,7,1.0
2025-06-16T20:04:30.260810,brute_force_user_20,failure,brute_force,4a946040-d32c-4341-8e23-b878c0dac31c,8,0.0
2025-06-16T20:04:31.260810,brute_force_user_20,failure,brute_force,4a946040-d32c-4341-8e23-b878c0dac31c,9,1.0
2025-06-16T20:04:31.260810,brute_force_user_20,failure,brute_force,4a946040-d32c-4341-8e23-b878c0dac31c,10,0.0
2025-06-16T20:04:32.260810,brute_force_user_20,failure,brute_force,4a946040-d32c-4341-8e23-b878c0dac31c,11,1.0
2025-06-16T20:04:33.260810,brute_force_user_20,success,brute_force,4a946040-d32c-4341-8e23-b878c0dac31c,12,1.0
2025-06-16T20:04:27.260936,brute_force_user_21,failure,brute_force,577124c9-2f40-418a-83bd-09cbd8e32366,1,1.0
2025-06-16T20:04:27.260936,brute_force_user_21,failure,brute_force,577124c9-2f40-418a-83bd-09cbd8e32366,2,0.0
2025-06-16T20:04:28.260936,brute_force_user_21,failure,brute_force,577124c9-2f40-418a-83bd-09cbd8e32366,3,1.0
2025-06-16T20:04:29.260936,brute_force_user_21,failure,brute_force,577124c9-2f40-418a-83bd-09cbd8e32366,4,1.0
2025-06-16T20:04:30.260936,brute_force_user_21,failure,brute_force,577124c9-2f40-418a-83bd-09cbd8e32366,5,1.0
2025-06-16T20:04:30.260936,brute_force_user_21,success,brute_force,577124c9-2f40-418a-83bd-09cbd8e32366,6,0.0
2025-06-16T20:04:27.261003,brute_force_user_22,failure,brute_force,bf500612-b5be-4d87-94a5-925f0e3f2d50,1,1.0
2025-06-16T20:04:28.261003,brute_force_user_22,failure,brute_force,bf500612-b5be-4d87-94a5-925f0e3f2d50,2,1.0
2025-06-16T20:04:28.261003,brute_force_user_22,failure,brute_force,bf500612-b5be-4d87-94a5-925f0e3f2d50,3,0.0
2025-06-16T20:04:28.261003,brute_force_user_22,failure,brute_force,bf500612-b5be-4d87-94a5-925f0e3f2d50,4,0.0
2025-06-16T20:04:29.261003,brute_force_user_22,failure,brute_force,bf500612-b5be-4d87-94a5-925f0e3f2d50,5,1.0
2025-06-16T20:04:30.261003,brute_force_user_22,failure,brute_force,bf500612-b5be-4d87-94a5-925f0e3f2d50,6,1.0
2025-06-16T20:04:31.261003,brute_force_user_22,failure,brute_force,bf500612-b5be-4d87-94a5-925f0e3f2d50,7,1.0
2025-06-16T20:04:31.261003,brute_force_user_22,failure,brute_force,bf500612-b5be-4d87-94a5-925f0e3f2d50,8,0.0
2025-06-16T20:04:31.261003,brute_force_user_22,failure,brute_force,bf500612-b5be-4d87-94a5-925f0e3f2d50,9,0.0
2025-06-16T20:04:31.261003,brute_force_user_22,failure,brute_force,bf500612-b5be-4d87-94a5-925f0e3f2d50,10,0.0
2025-06-16T20:04:31.261003,brute_force_user_22,failure,brute_force,bf500612-b5be-4d87-94a5-925f0e3f2d50,11,0.0
2025-06-16T20:04:31.261003,brute_force_user_22,failure,brute_force,bf500612-b5be-4d87-94a5-925f0e3f2d50,12,0.0
2025-06-16T20:04:31.261003,brute_force_user_22,failure,brute_force,bf500612-b5be-4d87-94a5-925f0e3f2d50,13,0.0
2025-06-16T20:04:32.261003,brute_force_user_22,failure,brute_force,bf500612-b5be-4d87-94a5-925f0e3f2d50,14,1.0
2025-06-16T20:04:33.261003,brute_force_user_22,failure,brute_force,bf500612-b5be-4d87-94a5-925f0e3f2d50,15,1.0
2025-06-16T20:04:34.261003,brute_force_user_22,failure,brute_force,bf500612-b5be-4d87-94a5-925f0e3f2d50,16,1.0
2025-06-16T20:04:35.261003,brute_force_user_22,failure,brute_force,bf500612-b5be-4d87-94a5-925f0e3f2d50,17,1.0
2025-06-16T20:04:35.261003,brute_force_user_22,failure,brute_force,bf500612-b5be-4d87-94a5-925f0e3f2d50,18,0.0
2025-06-16T20:04:36.261003,brute_force_user_22,failure,brute_force,bf500612-b5be-4d87-94a5-925f0e3f2d50,19,1.0
2025-06-16T20:04:37.261003,brute_force_user_22,failure,brute_force,bf500612-b5be-4d87-94a5-925f0e3f2d50,20,1.0
2025-06-16T20:04:38.261003,brute_force_user_22,failure,brute_force,bf500612-b5be-4d87-94a5-925f0e3f2d50,21,1.0
2025-06-16T20:04:39.261003,brute_force_user_22,failure,brute_force,bf500612-b5be-4d87-94a5-925f0e3f2d50,22,1.0
2025-06-16T20:04:39.261003,brute_force_user_22,failure,brute_force,bf500612-b5be-4d87-94a5-925f0e3f2d50,23,0.0
2025-06-16T20:04:39.261003,brute_force_user_22,failure,brute_force,bf500612-b5be-4d87-94a5-925f0e3f2d50,24,0.0
2025-06-16T20:04:39.261003,brute_force_user_22,failure,brute_force,bf500612-b5be-4d87-94a5-925f0e3f2d50,25,0.0
2025-06-16T20:04:40.261003,brute_force_user_22,failure,brute_force,bf500612-b5be-4d87-94a5-925f0e3f2d50,26,1.0
2025-06-16T20:04:40.261003,brute_force_user_22,failure,brute_force,bf500612-b5be-4d87-94a5-925f0e3f2d50,27,0.0
2025-06-16T20:04:40.261003,brute_force_user_22,failure,brute_force,bf500612-b5be-4d87-94a5-925f0e3f2d50,28,0.0
2025-06-16T20:04:40.261003,brute_force_user_22,failure,brute_force,bf500612-b5be-4d87-94a5-925f0e3f2d50,29,0.0
2025-06-16T20:04:26.261238,brute_force_user_23,failure,brute_force,89c0f56c-26d5-46a7-870f-53b815efe528,1,0.0
2025-06-16T20:04:27.261238,brute_force_user_23,failure,brute_force,89c0f56c-26d5-46a7-870f-53b815efe528,2,1.0
2025-06-16T20:04:28.261238,brute_force_user_23,failure,brute_force,89c0f56c-26d5-46a7-870f-53b815efe528,3,1.0
2025-06-16T20:04:29.261238,brute_force_user_23,failure,brute_force,89c0f56c-26d5-46a7-870f-53b815efe528,4,1.0
2025-06-16T20:04:29.261238,brute_force_user_23,failure,brute_force,89c0f56c-26d5-46a7-870f-53b815efe528,5,0.0
2025-06-16T20:04:29.261238,brute_force_user_23,failure,brute_force,89c0f56c-26d5-46a7-870f-53b815efe528,6,0.0
2025-06-16T20:04:30.261238,brute_force_user_23,failure,brute_force,89c0f56c-26d5-46a7-870f-53b815efe528,7,1.0
2025-06-16T20:04:31.261238,brute_force_user_23,failure,brute_force,89c0f56c-26d5-46a7-870f-53b815efe528,8,1.0
2025-06-16T20:04:31.261238,brute_force_user_23,failure,brute_force,89c0f56c-26d5-46a7-870f-53b815efe528,9,0.0
2025-06-16T20:04:32.261238,brute_force_user_23,failure,brute_force,89c0f56c-26d5-46a7-870f-53b815efe528,10,1.0
2025-06-16T20:04:33.261238,brute_force_user_23,failure,brute_force,89c0f56c-26d5-46a7-870f-53b815efe528,11,1.0
2025-06-16T20:04:33.261238,brute_force_user_23,failure,brute_force,89c0f56c-26d5-46a7-870f-53b815efe528,12,0.0
2025-06-16T20:04:33.261238,brute_force_user_23,failure,brute_force,89c0f56c-26d5-46a7-870f-53b815efe528,13,0.0
2025-06-16T20:04:33.261238,brute_force_user_23,failure,brute_force,89c0f56c-26d5-46a7-870f-53b815efe528,14,0.0
2025-06-16T20:04:34.261238,brute_force_user_23,failure,brute_force,89c0f56c-26d5-46a7-870f-53b815efe528,15,1.0
2025-06-16T20:04:35.261238,brute_force_user_23,failure,brute_force,89c0f56c-26d5-46a7-870f-53b815efe528,16,1.0
2025-06-16T20:04:36.261238,brute_force_user_23,failure,brute_force,89c0f56c-26d5-46a7-870f-53b815efe528,17,1.0
2025-06-16T20:04:37.261238,brute_force_user_23,failure,brute_force,89c0f56c-26d5-46a7-870f-53b815efe528,18,1.0
2025-06-16T20:04:38.261238,brute_force_user_23,failure,brute_force,89c0f56c-26d5-46a7-870f-53b815efe528,19,1.0
2025-06-16T20:04:39.261238,brute_force_user_23,failure,brute_force,89c0f56c-26d5-46a7-870f-53b815efe528,20,1.0
2025-06-16T20:04:39.261238,brute_force_user_23,failure,brute_force,89c0f56c-26d5-46a7-870f-53b815efe528,21,0.0
2025-06-16T20:04:39.261238,brute_force_user_23,failure,brute_force,89c0f56c-26d5-46a7-870f-53b815efe528,22,0.0
2025-06-16T20:04:27.261371,brute_force_user_24,failure,brute_force,6d13928d-6552-4f39-a4df-e533d279aca3,1,1.0
2025-06-16T20:04:28.261371,brute_force_user_24,failure,brute_force,6d13928d-6552-4f39-a4df-e533d279aca3,2,1.0
2025-06-16T20:04:29.261371,brute_force_user_24,failure,brute_force,6d13928d-6552-4f39-a4df-e533d279aca3,3,1.0
2025-06-16T20:04:30.261371,brute_force_user_24,failure,brute_force,6d13928d-6552-4f39-a4df-e533d279aca3,4,1.0
2025-06-16T20:04:31.261371,brute_force_user_24,failure,brute_force,6d13928d-6552-4f39-a4df-e533d279aca3,5,1.0
2025-06-16T20:04:31.261371,brute_force_user_24,failure,brute_force,6d13928d-6552-4f39-a4df-e533d279aca3,6,0.0
2025-06-16T20:04:31.261371,brute_force_user_24,failure,brute_force,6d13928d-6552-4f39-a4df-e533d279aca3,7,0.0
2025-06-16T20:04:32.261371,brute_force_user_24,failure,brute_force,6d13928d-6552-4f39-a4df-e533d279aca3,8,1.0
2025-06-16T20:04:32.261371,brute_force_user_24,failure,brute_force,6d13928d-6552-4f39-a4df-e533d279aca3,9,0.0
2025-06-16T20:04:33.261371,brute_force_user_24,failure,brute_force,6d13928d-6552-4f39-a4df-e533d279aca3,10,1.0
2025-06-16T20:04:34.261371,brute_force_user_24,failure,brute_force,6d13928d-6552-4f39-a4df-e533d279aca3,11,1.0
2025-06-16T20:04:35.261371,brute_force_user_24,failure,brute_force,6d13928d-6552-4f39-a4df-e533d279aca3,12,1.0
2025-06-16T20:04:36.261371,brute_force_user_24,failure,brute_force,6d13928d-6552-4f39-a4df-e533d279aca3,13,1.0
2025-06-16T20:04:37.261371,brute_force_user_24,failure,brute_force,6d13928d-6552-4f39-a4df-e533d279aca3,14,1.0
2025-06-16T20:04:37.261371,brute_force_user_24,failure,brute_force,6d13928d-6552-4f39-a4df-e533d279aca3,15,0.0
2025-06-16T20:04:37.261371,brute_force_user_24,failure,brute_force,6d13928d-6552-4f39-a4df-e533d279aca3,16,0.0
2025-06-16T20:04:38.261371,brute_force_user_24,failure,brute_force,6d13928d-6552-4f39-a4df-e533d279aca3,17,1.0
2025-06-16T20:04:39.261371,brute_force_user_24,failure,brute_force,6d13928d-6552-4f39-a4df-e533d279aca3,18,1.0
2025-06-16T20:04:39.261371,brute_force_user_24,failure,brute_force,6d13928d-6552-4f39-a4df-e533d279aca3,19,0.0
2025-06-16T20:04:39.261371,brute_force_user_24,failure,brute_force,6d13928d-6552-4f39-a4df-e533d279aca3,20,0.0
2025-06-16T20:04:40.261371,brute_force_user_24,failure,brute_force,6d13928d-6552-4f39-a4df-e533d279aca3,21,1.0
2025-06-16T20:04:40.261371,brute_force_user_24,failure,brute_force,6d13928d-6552-4f39-a4df-e533d279aca3,22,0.0
2025-06-16T20:04:41.261371,brute_force_user_24,failure,brute_force,6d13928d-6552-4f39-a4df-e533d279aca3,23,1.0
2025-06-16T20:04:41.261371,brute_force_user_24,failure,brute_force,6d13928d-6552-4f39-a4df-e533d279aca3,24,0.0
2025-06-16T20:04:42.261371,brute_force_user_24,failure,brute_force,6d13928d-6552-4f39-a4df-e533d279aca3,25,1.0
2025-06-16T20:04:42.261371,brute_force_user_24,failure,brute_force,6d13928d-6552-4f39-a4df-e533d279aca3,26,0.0
2025-06-16T20:04:42.261371,brute_force_user_24,success,brute_force,6d13928d-6552-4f39-a4df-e533d279aca3,27,0.0
2025-06-16T20:04:27.261518,brute_force_user_25,failure,brute_force,5ad36947-376c-4ca5-a1ce-18fd1ba5d857,1,1.0
2025-06-16T20:04:27.261518,brute_force_user_25,failure,brute_force,5ad36947-376c-4ca5-a1ce-18fd1ba5d857,2,0.0
2025-06-16T20:04:27.261518,brute_force_user_25,failure,brute_force,5ad36947-376c-4ca5-a1ce-18fd1ba5d857,3,0.0
2025-06-16T20:04:27.261518,brute_force_user_25,failure,brute_force,5ad36947-376c-4ca5-a1ce-18fd1ba5d857,4,0.0
2025-06-16T20:04:28.261518,brute_force_user_25,failure,brute_force,5ad36947-376c-4ca5-a1ce-18fd1ba5d857,5,1.0
2025-06-16T20:04:29.261518,brute_force_user_25,failure,brute_force,5ad36947-376c-4ca5-a1ce-18fd1ba5d857,6,1.0
2025-06-16T20:04:30.261518,brute_force_user_25,failure,brute_force,5ad36947-376c-4ca5-a1ce-18fd1ba5d857,7,1.0
2025-06-16T20:04:31.261518,brute_force_user_25,failure,brute_force,5ad36947-376c-4ca5-a1ce-18fd1ba5d857,8,1.0
2025-06-16T20:04:31.261518,brute_force_user_25,failure,brute_force,5ad36947-376c-4ca5-a1ce-18fd1ba5d857,9,0.0
2025-06-16T20:04:32.261518,brute_force_user_25,failure,brute_force,5ad36947-376c-4ca5-a1ce-18fd1ba5d857,10,1.0
2025-06-16T20:04:33.261518,brute_force_user_25,failure,brute_force,5ad36947-376c-4ca5-a1ce-18fd1ba5d857,11,1.0
2025-06-16T20:04:34.261518,brute_force_user_25,failure,brute_force,5ad36947-376c-4ca5-a1ce-18fd1ba5d857,12,1.0
2025-06-16T20:04:35.261518,brute_force_user_25,failure,brute_force,5ad36947-376c-4ca5-a1ce-18fd1ba5d857,13,1.0
2025-06-16T20:04:35.261518,brute_force_user_25,failure,brute_force,5ad36947-376c-4ca5-a1ce-18fd1ba5d857,14,0.0
2025-06-16T20:04:35.261518,brute_force_user_25,failure,brute_force,5ad36947-376c-4ca5-a1ce-18fd1ba5d857,15,0.0
2025-06-16T20:04:36.261518,brute_force_user_25,failure,brute_force,5ad36947-376c-4ca5-a1ce-18fd1ba5d857,16,1.0
2025-06-16T20:04:37.261518,brute_force_user_25,failure,brute_force,5ad36947-376c-4ca5-a1ce-18fd1ba5d857,17,1.0
2025-06-16T20:04:38.261518,brute_force_user_25,failure,brute_force,5ad36947-376c-4ca5-a1ce-18fd1ba5d857,18,1.0
2025-06-16T20:04:39.261518,brute_force_user_25,failure,brute_force,5ad36947-376c-4ca5-a1ce-18fd1ba5d857,19,1.0
2025-06-16T20:04:40.261518,brute_force_user_25,failure,brute_force,5ad36947-376c-4ca5-a1ce-18fd1ba5d857,20,1.0
2025-06-16T20:04:41.261518,brute_force_user_25,failure,brute_force,5ad36947-376c-4ca5-a1ce-18fd1ba5d857,21,1.0
2025-06-16T20:04:42.261518,brute_force_user_25,failure,brute_force,5ad36947-376c-4ca5-a1ce-18fd1ba5d857,22,1.0
